"PASSENGERS","UNIQUE_CARRIER","ORIGIN_AIRPORT_ID","ORIGIN","DEST_AIRPORT_ID","DEST",
5128.00,"DL",12892,"LAX",12010,"GUA",
5128.00,"DL",10517,"BCN",12478,"JFK",
5128.00,"Y4",13252,"MEX",13930,"ORD",
5129.00,"PT",14100,"PHL",16271,"YYZ",
5129.00,"LY",15258,"TLV",11618,"EWR",
5130.00,"QF",15092,"SYD",12173,"HNL",
5131.00,"F9",14293,"PUJ",13930,"ORD",
5133.00,"WS",14262,"PSP",16042,"YEG",
5134.00,"AM",14893,"SMF",11874,"GDL",
5134.00,"HA",12173,"HNL",12277,"ICN",
5135.00,"LR",14677,"SAL",12892,"LAX",
5135.00,"KV",16271,"YYZ",11278,"DCA",
5135.00,"UA",13744,"NRT",12264,"IAD",
5136.00,"QK",10721,"BOS",16217,"YUL",
5137.00,"AM",13204,"MCO",13252,"MEX",
5137.00,"KE",14747,"SEA",12277,"ICN",
5138.00,"DL",13204,"MCO",11032,"CUN",
5140.00,"UA",15013,"STI",11618,"EWR",
5140.00,"EI",14771,"SFO",11435,"DUB",
5142.00,"WS",14107,"PHX",16229,"YVR",
5143.00,"VS",13165,"MAN",12478,"JFK",
5143.00,"LH",11057,"CLT",13518,"MUC",
5143.00,"WS",16257,"YYC",13830,"OGG",
5144.00,"9V",10658,"BLA",13303,"MIA",
5145.00,"PR",12173,"HNL",13408,"MNL",
5145.00,"OZ",13930,"ORD",12277,"ICN",
5146.00,"LH",13518,"MUC",11057,"CLT",
5146.00,"UA",12266,"IAH",11915,"GIG",
5146.00,"DL",12892,"LAX",14838,"SJO",
5147.00,"NH",12169,"HND",12478,"JFK",
5148.00,"AC",12266,"IAH",16271,"YYZ",
5150.00,"UA",13560,"MXP",11618,"EWR",
5151.00,"CA",14066,"PEK",11618,"EWR",
5152.00,"LX",13930,"ORD",16321,"ZRH",
5153.00,"DI",12966,"LGW",13204,"MCO",
5154.00,"LH",13518,"MUC",11618,"EWR",
5155.00,"CM",10721,"BOS",14286,"PTY",
5160.00,"UA",11618,"EWR",13518,"MUC",
5161.00,"TK",10721,"BOS",12395,"IST",
5161.00,"UA",11618,"EWR",10292,"AMS",
5164.00,"AA",14832,"SJD",13930,"ORD",
5165.00,"F9",13930,"ORD",14293,"PUJ",
5165.00,"UA",12264,"IAD",11988,"GRU",
5166.00,"BA",12972,"LHR",14831,"SJC",
5167.00,"DL",10411,"AUA",10397,"ATL",
5167.00,"LX",16321,"ZRH",11618,"EWR",
5167.00,"AA",11435,"DUB",14100,"PHL",
5168.00,"AY",12478,"JFK",12101,"HEL",
5168.00,"SK",11618,"EWR",10357,"ARN",
5169.00,"DL",10397,"ATL",11244,"CZM",
5170.00,"WS",16229,"YVR",14107,"PHX",
5170.00,"AA",13303,"MIA",13560,"MXP",
5171.00,"UA",11988,"GRU",12266,"IAH",
5172.00,"UA",12699,"KIX",14771,"SFO",
5175.00,"IB",13930,"ORD",13156,"MAD",
5177.00,"EK",11618,"EWR",10394,"ATH",
5179.00,"DL",11988,"GRU",13204,"MCO",
5180.00,"BW",11888,"GEO",12478,"JFK",
5181.00,"UA",13518,"MUC",13930,"ORD",
5181.00,"JL",13930,"ORD",13744,"NRT",
5182.00,"XL",12051,"GYE",12478,"JFK",
5184.00,"VS",11618,"EWR",12972,"LHR",
5184.00,"AA",10312,"ANU",13303,"MIA",
5184.00,"AA",10312,"ANU",13303,"MIA",
5184.00,"NH",12478,"JFK",12169,"HND",
5184.00,"UA",12266,"IAH",13518,"MUC",
5188.00,"UA",10292,"AMS",11618,"EWR",
5189.00,"DL",12986,"LIM",10397,"ATL",
5189.00,"CM",10721,"BOS",14286,"PTY",
5191.00,"AF",10920,"CDG",12266,"IAH",
5193.00,"KE",12277,"ICN",12889,"LAS",
5194.00,"AM",13252,"MEX",13204,"MCO",
5195.00,"EV",11618,"EWR",16271,"YYZ",
5197.00,"Y4",11638,"FAT",11874,"GDL",
5198.00,"MU",13930,"ORD",14309,"PVG",
5198.00,"UA",13518,"MUC",11618,"EWR",
5200.00,"B6",10721,"BOS",11032,"CUN",
5202.00,"TP",12991,"LIS",10721,"BOS",
5203.00,"WS",12266,"IAH",16257,"YYC",
5204.00,"UA",11618,"EWR",11435,"DUB",
5204.00,"DL",10920,"CDG",14869,"SLC",
5205.00,"DL",10517,"BCN",12478,"JFK",
5206.00,"UA",10292,"AMS",12266,"IAH",
5206.00,"DL",11032,"CUN",14869,"SLC",
5208.00,"DL",10397,"ATL",14309,"PVG",
5208.00,"UA",12277,"ICN",14771,"SFO",
5209.00,"NH",14771,"SFO",13744,"NRT",
5209.00,"DL",13487,"MSP",10920,"CDG",
5210.00,"UA",12266,"IAH",14717,"SCL",
5211.00,"DL",10711,"BOG",10397,"ATL",
5211.00,"SU",13303,"MIA",15058,"SVO",
5213.00,"CA",12266,"IAH",14066,"PEK",
5214.00,"AA",10920,"CDG",11298,"DFW",
5214.00,"DL",11032,"CUN",14869,"SLC",
5218.00,"AA",11298,"DFW",13156,"MAD",
5219.00,"LH",14747,"SEA",11760,"FRA",
5221.00,"FI",12478,"JFK",12651,"KEF",
5222.00,"DL",13204,"MCO",11988,"GRU",
5222.00,"NK",13218,"MDE",11697,"FLL",
5223.00,"4O",12892,"LAX",11874,"GDL",
5225.00,"DL",15455,"UIO",10397,"ATL",
5226.00,"DL",13303,"MIA",12073,"HAV",
5227.00,"DL",11651,"FCO",10397,"ATL",
5228.00,"B6",10721,"BOS",14293,"PUJ",
5230.00,"VS",13165,"MAN",10397,"ATL",
5231.00,"DL",12478,"JFK",10920,"CDG",
5232.00,"F9",15016,"STL",11032,"CUN",
5235.00,"B6",14293,"PUJ",10721,"BOS",
5237.00,"OZ",13930,"ORD",12277,"ICN",
5239.00,"JL",11298,"DFW",13744,"NRT",
5240.00,"UA",13694,"NGO",12016,"GUM",
5242.00,"AA",13303,"MIA",13532,"MVD",
5242.00,"AS",14832,"SJD",14679,"SAN",
5242.00,"LX",10721,"BOS",16321,"ZRH",
5243.00,"UA",13930,"ORD",14312,"PVR",
5244.00,"Y4",11874,"GDL",11638,"FAT",
5244.00,"DL",14066,"PEK",14747,"SEA",
5244.00,"9E",10397,"ATL",16217,"YUL",
5246.00,"UA",14832,"SJD",14771,"SFO",
5247.00,"JL",12478,"JFK",13744,"NRT",
5248.00,"AA",13532,"MVD",13303,"MIA",
5248.00,"DL",10397,"ATL",14312,"PVR",
5249.00,"QK",16229,"YVR",14747,"SEA",
5249.00,"DL",10397,"ATL",13514,"MTY",
5250.00,"FI",14747,"SEA",12651,"KEF",
5250.00,"WN",11032,"CUN",11292,"DEN",
5251.00,"WW",12651,"KEF",11618,"EWR",
5251.00,"UA",13408,"MNL",12016,"GUM",
5252.00,"PS",12478,"JFK",12627,"KBP",
5253.00,"WN",12990,"LIR",12191,"HOU",
5253.00,"QK",14057,"PDX",16229,"YVR",
5253.00,"RV",16271,"YYZ",14986,"SRQ",
5254.00,"UA",11435,"DUB",11618,"EWR",
5254.00,"CZ",14771,"SFO",10877,"CAN",
5256.00,"AS",14312,"PVR",14747,"SEA",
5258.00,"Y4",11874,"GDL",14893,"SMF",
5258.00,"AM",11874,"GDL",14893,"SMF",
5258.00,"VS",12972,"LHR",14747,"SEA",
5262.00,"DL",14309,"PVG",14747,"SEA",
5263.00,"AA",13303,"MIA",10911,"CCS",
5263.00,"NH",13744,"NRT",12478,"JFK",
5266.00,"CZ",10877,"CAN",14771,"SFO",
5267.00,"KU",12478,"JFK",12849,"KWI",
5268.00,"JJ",13204,"MCO",11915,"GIG",
5270.00,"UA",11988,"GRU",12264,"IAD",
5270.00,"BA",14679,"SAN",12972,"LHR",
5271.00,"UA",12892,"LAX",12972,"LHR",
5273.00,"LJ",14299,"PUS",12016,"GUM",
5275.00,"UA",11618,"EWR",13156,"MAD",
5275.00,"AS",11874,"GDL",12892,"LAX",
5276.00,"UA",10292,"AMS",11618,"EWR",
5277.00,"CM",14286,"PTY",14843,"SJU",
5277.00,"UA",14717,"SCL",12266,"IAH",
5278.00,"DL",12277,"ICN",14747,"SEA",
5278.00,"UA",14153,"PLS",11618,"EWR",
5279.00,"YV",12266,"IAH",10638,"BJX",
5279.00,"JL",11298,"DFW",13744,"NRT",
5281.00,"UX",13156,"MAD",13303,"MIA",
5281.00,"RV",13303,"MIA",16217,"YUL",
5281.00,"PS",12627,"KBP",12478,"JFK",
5282.00,"B6",11032,"CUN",10721,"BOS",
5282.00,"Y4",11874,"GDL",13891,"ONT",
5282.00,"AS",12892,"LAX",14832,"SJD",
5284.00,"VA",12892,"LAX",13243,"MEL",
5286.00,"DL",12478,"JFK",13560,"MXP",
5287.00,"WS",12758,"KOA",16229,"YVR",
5289.00,"B6",11697,"FLL",12073,"HAV",
5290.00,"DL",10397,"ATL",13156,"MAD",
5293.00,"UA",13930,"ORD",13518,"MUC",
5294.00,"CX",12143,"HKG",10721,"BOS",
5294.00,"QR",12892,"LAX",11369,"DOH",
5295.00,"QK",16229,"YVR",14057,"PDX",
5296.00,"LJ",12016,"GUM",14299,"PUS",
5297.00,"KQ",13616,"NBO",12478,"JFK",
5298.00,"AA",12478,"JFK",10920,"CDG",
5298.00,"TP",12991,"LIS",12478,"JFK",
5300.00,"B6",14012,"PAP",12478,"JFK",
5301.00,"NK",11697,"FLL",13218,"MDE",
5302.00,"UA",11618,"EWR",12143,"HKG",
5303.00,"DL",14869,"SLC",11032,"CUN",
5304.00,"TA",12892,"LAX",14677,"SAL",
5305.00,"UA",13518,"MUC",12264,"IAD",
5305.00,"DL",11032,"CUN",13204,"MCO",
5308.00,"AA",13303,"MIA",13532,"MVD",
5310.00,"UA",11618,"EWR",13180,"MBJ",
5311.00,"UA",14286,"PTY",11618,"EWR",
5312.00,"LX",16321,"ZRH",10721,"BOS",
5313.00,"JL",12169,"HND",12478,"JFK",
5314.00,"HU",14066,"PEK",10721,"BOS",
5315.00,"UA",14771,"SFO",12277,"ICN",
5315.00,"KV",11298,"DFW",16271,"YYZ",
5317.00,"JL",13744,"NRT",10721,"BOS",
5319.00,"JL",10721,"BOS",13744,"NRT",
5322.00,"UA",13930,"ORD",14832,"SJD",
5325.00,"UA",14312,"PVR",11292,"DEN",
5326.00,"UX",13303,"MIA",13156,"MAD",
5328.00,"UA",14771,"SFO",12277,"ICN",
5328.00,"CP",14747,"SEA",16263,"YYJ",
5329.00,"UA",11915,"GIG",12266,"IAH",
5329.00,"DL",10920,"CDG",13487,"MSP",
5329.00,"UA",14771,"SFO",14832,"SJD",
5330.00,"AA",13303,"MIA",14207,"POP",
5330.00,"B6",12073,"HAV",11697,"FLL",
5330.00,"UA",14832,"SJD",14771,"SFO",
5331.00,"DL",14747,"SEA",13744,"NRT",
5333.00,"DL",10397,"ATL",10411,"AUA",
5334.00,"KU",12849,"KWI",12478,"JFK",
5336.00,"AA",10920,"CDG",12478,"JFK",
5337.00,"DL",11760,"FRA",11433,"DTW",
5337.00,"VS",10397,"ATL",12972,"LHR",
5337.00,"UA",13930,"ORD",14309,"PVG",
5338.00,"DL",10397,"ATL",14717,"SCL",
5339.00,"DL",12892,"LAX",11032,"CUN",
5340.00,"NH",12266,"IAH",13744,"NRT",
5341.00,"CM",10721,"BOS",14286,"PTY",
5343.00,"TP",11618,"EWR",12991,"LIS",
5344.00,"Y4",11874,"GDL",13796,"OAK",
5344.00,"AA",14100,"PHL",11435,"DUB",
5344.00,"DL",14312,"PVR",10397,"ATL",
5345.00,"YV",10638,"BJX",12266,"IAH",
5347.00,"WS",15304,"TPA",16271,"YYZ",
5347.00,"DL",13487,"MSP",14312,"PVR",
5349.00,"AS",14747,"SEA",14312,"PVR",
5349.00,"DL",14747,"SEA",13744,"NRT",
5350.00,"WN",12191,"HOU",12990,"LIR",
5351.00,"SK",13930,"ORD",10357,"ARN",
5352.00,"MU",12173,"HNL",14309,"PVG",
5353.00,"DL",13514,"MTY",10397,"ATL",
5354.00,"LH",11760,"FRA",14747,"SEA",
5354.00,"BA",12972,"LHR",14100,"PHL",
5354.00,"DI",12966,"LGW",13204,"MCO",
5355.00,"DL",11433,"DTW",11760,"FRA",
5356.00,"4O",13252,"MEX",11298,"DFW",
5356.00,"AF",10920,"CDG",11433,"DTW",
5356.00,"AA",13156,"MAD",14100,"PHL",
5357.00,"DL",11244,"CZM",10397,"ATL",
5358.00,"AA",14207,"POP",13303,"MIA",
5359.00,"DL",11760,"FRA",10397,"ATL",
5359.00,"PD",16215,"YTZ",13232,"MDW",
5360.00,"DL",11435,"DUB",12478,"JFK",
5361.00,"UA",12892,"LAX",14309,"PVG",
5363.00,"DL",15513,"UVF",10397,"ATL",
5365.00,"WS",16257,"YYC",12266,"IAH",
5365.00,"UP",13605,"NAS",11697,"FLL",
5366.00,"AS",11874,"GDL",14831,"SJC",
5366.00,"TP",11618,"EWR",12991,"LIS",
5366.00,"AF",10721,"BOS",10920,"CDG",
5368.00,"DL",13518,"MUC",10397,"ATL",
5369.00,"VS",12264,"IAD",12972,"LHR",
5369.00,"EI",11435,"DUB",14771,"SFO",
5369.00,"TR",12173,"HNL",12699,"KIX",
5370.00,"TK",12266,"IAH",12395,"IST",
5370.00,"SK",11118,"CPH",14771,"SFO",
5371.00,"DL",11651,"FCO",12478,"JFK",
5373.00,"F9",11032,"CUN",15016,"STL",
5374.00,"WN",14832,"SJD",11292,"DEN",
5374.00,"DL",12478,"JFK",13252,"MEX",
5375.00,"FI",12651,"KEF",14747,"SEA",
5375.00,"AA",13303,"MIA",15513,"UVF",
5375.00,"DL",13487,"MSP",16232,"YWG",
5375.00,"DL",13514,"MTY",10397,"ATL",
5376.00,"YV",11874,"GDL",12266,"IAH",
5377.00,"UA",13518,"MUC",11618,"EWR",
5377.00,"DL",12073,"HAV",13303,"MIA",
5378.00,"PR",13408,"MNL",12016,"GUM",
5378.00,"OZ",14747,"SEA",12277,"ICN",
5379.00,"TR",12699,"KIX",12173,"HNL",
5379.00,"WW",12651,"KEF",10821,"BWI",
5381.00,"UA",11618,"EWR",10292,"AMS",
5381.00,"HA",12173,"HNL",10244,"AKL",
5382.00,"UA",13744,"NRT",11292,"DEN",
5384.00,"AA",15013,"STI",13303,"MIA",
5385.00,"UA",12990,"LIR",11618,"EWR",
5385.00,"G7",16217,"YUL",11433,"DTW",
5386.00,"DL",10711,"BOG",10397,"ATL",
5387.00,"QX",16263,"YYJ",14747,"SEA",
5387.00,"UA",11618,"EWR",14286,"PTY",
5388.00,"VS",12478,"JFK",13165,"MAN",
5388.00,"WN",11032,"CUN",13232,"MDW",
5389.00,"AA",12892,"LAX",13744,"NRT",
5392.00,"MU",13930,"ORD",14309,"PVG",
5393.00,"LX",16321,"ZRH",10721,"BOS",
5394.00,"DL",12972,"LHR",13487,"MSP",
5395.00,"PD",13232,"MDW",16215,"YTZ",
5395.00,"AA",13303,"MIA",14849,"SKB",
5395.00,"LP",12892,"LAX",12986,"LIM",
5396.00,"UA",12266,"IAH",11988,"GRU",
5398.00,"B6",11697,"FLL",14739,"SDQ",
5398.00,"AA",11057,"CLT",11760,"FRA",
5398.00,"DL",10397,"ATL",14832,"SJD",
5399.00,"BA",12972,"LHR",10397,"ATL",
5402.00,"CM",14843,"SJU",14286,"PTY",
5403.00,"B6",14739,"SDQ",13204,"MCO",
5403.00,"DL",10397,"ATL",11868,"GCM",
5405.00,"KV",16217,"YUL",11618,"EWR",
5405.00,"DL",14057,"PDX",13744,"NRT",
5407.00,"DL",12478,"JFK",13180,"MBJ",
5407.00,"QR",12266,"IAH",11369,"DOH",
5407.00,"KV",11618,"EWR",16217,"YUL",
5408.00,"Y4",11874,"GDL",12889,"LAS",
5410.00,"DL",16232,"YWG",13487,"MSP",
5412.00,"CI",13891,"ONT",15306,"TPE",
5413.00,"DY",10517,"BCN",11618,"EWR",
5413.00,"AA",11032,"CUN",14107,"PHX",
5414.00,"AA",14309,"PVG",12892,"LAX",
5414.00,"DL",13744,"NRT",14747,"SEA",
5415.00,"UA",12986,"LIM",12266,"IAH",
5418.00,"UA",10292,"AMS",13930,"ORD",
5418.00,"DY",11618,"EWR",10517,"BCN",
5420.00,"DL",15022,"STR",10397,"ATL",
5423.00,"AC",12266,"IAH",16271,"YYZ",
5423.00,"UA",11618,"EWR",11435,"DUB",
5424.00,"UA",11618,"EWR",14286,"PTY",
5426.00,"DL",13252,"MEX",12478,"JFK",
5426.00,"FI",10721,"BOS",12651,"KEF",
5428.00,"DL",14832,"SJD",10397,"ATL",
5429.00,"DY",11618,"EWR",10517,"BCN",
5430.00,"DL",14312,"PVR",13487,"MSP",
5433.00,"G7",16271,"YYZ",11433,"DTW",
5435.00,"KV",16217,"YUL",11618,"EWR",
5435.00,"CX",13930,"ORD",12143,"HKG",
5435.00,"JL",14679,"SAN",13744,"NRT",
5438.00,"EK",11455,"DXB",13204,"MCO",
5441.00,"DL",14747,"SEA",12277,"ICN",
5442.00,"AA",13303,"MIA",14849,"SKB",
5443.00,"AA",12478,"JFK",11625,"EZE",
5444.00,"DL",10397,"ATL",14717,"SCL",
5446.00,"F9",13930,"ORD",11032,"CUN",
5446.00,"AA",11298,"DFW",11874,"GDL",
5447.00,"LH",13930,"ORD",13518,"MUC",
5447.00,"NH",12169,"HND",12892,"LAX",
5449.00,"DL",11760,"FRA",12478,"JFK",
5449.00,"DL",13744,"NRT",14747,"SEA",
5449.00,"MU",14309,"PVG",12173,"HNL",
5452.00,"DL",10752,"BRU",12478,"JFK",
5454.00,"WS",16271,"YYZ",15304,"TPA",
5455.00,"SQ",12892,"LAX",13744,"NRT",
5458.00,"UA",13180,"MBJ",13930,"ORD",
5459.00,"WN",14838,"SJO",11697,"FLL",
5460.00,"NH",13744,"NRT",12173,"HNL",
5462.00,"CX",12143,"HKG",11618,"EWR",
5463.00,"UA",10920,"CDG",14771,"SFO",
5463.00,"AA",12892,"LAX",14309,"PVG",
5463.00,"B6",13204,"MCO",14838,"SJO",
5463.00,"JL",13744,"NRT",10721,"BOS",
5465.00,"UA",12991,"LIS",11618,"EWR",
5466.00,"DL",11032,"CUN",13204,"MCO",
5466.00,"YV",12264,"IAD",16149,"YOW",
5467.00,"AA",12478,"JFK",10517,"BCN",
5468.00,"WN",15304,"TPA",12073,"HAV",
5468.00,"DL",12478,"JFK",10517,"BCN",
5470.00,"UA",12266,"IAH",14717,"SCL",
5471.00,"TP",10721,"BOS",12991,"LIS",
5472.00,"AS",14747,"SEA",14312,"PVR",
5473.00,"F9",15016,"STL",11032,"CUN",
5474.00,"JJ",11988,"GRU",13204,"MCO",
5474.00,"LA",14717,"SCL",12892,"LAX",
5475.00,"DL",14293,"PUJ",13487,"MSP",
5475.00,"DL",13487,"MSP",12169,"HND",
5478.00,"HA",12173,"HNL",15092,"SYD",
5478.00,"QK",16229,"YVR",14679,"SAN",
5478.00,"WN",12073,"HAV",15304,"TPA",
5479.00,"LA",12892,"LAX",14717,"SCL",
5481.00,"AR",11625,"EZE",12478,"JFK",
5481.00,"AA",13303,"MIA",10846,"BZE",
5482.00,"RJ",10287,"AMM",13930,"ORD",
5483.00,"NK",12051,"GYE",11697,"FLL",
5483.00,"KV",16217,"YUL",11618,"EWR",
5483.00,"EQ",12478,"JFK",15455,"UIO",
5484.00,"JL",13744,"NRT",11298,"DFW",
5484.00,"SQ",11760,"FRA",12478,"JFK",
5484.00,"AA",13156,"MAD",12478,"JFK",
5485.00,"AY",12101,"HEL",12478,"JFK",
5488.00,"4O",11298,"DFW",13252,"MEX",
5488.00,"AA",13930,"ORD",14832,"SJD",
5488.00,"B6",15013,"STI",10721,"BOS",
5488.00,"DL",10292,"AMS",14057,"PDX",
5490.00,"UA",12016,"GUM",13694,"NGO",
5492.00,"MU",12173,"HNL",14309,"PVG",
5492.00,"UA",10920,"CDG",12264,"IAD",
5492.00,"DL",12478,"JFK",13252,"MEX",
5493.00,"NH",13930,"ORD",12169,"HND",
5494.00,"5D",13252,"MEX",12266,"IAH",
5495.00,"UA",10752,"BRU",12264,"IAD",
5495.00,"FI",12651,"KEF",12478,"JFK",
5499.00,"PD",10721,"BOS",16215,"YTZ",
5500.00,"KV",16271,"YYZ",11298,"DFW",
5500.00,"DL",12699,"KIX",12173,"HNL",
5502.00,"EI",14771,"SFO",11435,"DUB",
5502.00,"UA",11618,"EWR",11625,"EZE",
5502.00,"PD",16215,"YTZ",10721,"BOS",
5502.00,"AA",12892,"LAX",10244,"AKL",
5505.00,"LH",11292,"DEN",13518,"MUC",
5506.00,"RV",14986,"SRQ",16271,"YYZ",
5510.00,"UA",11760,"FRA",11618,"EWR",
5510.00,"UA",12264,"IAD",14066,"PEK",
5514.00,"B6",12478,"JFK",14012,"PAP",
5515.00,"JL",13744,"NRT",14679,"SAN",
5515.00,"QF",15092,"SYD",12173,"HNL",
5516.00,"B6",14739,"SDQ",11618,"EWR",
5516.00,"FJ",12892,"LAX",13602,"NAN",
5517.00,"DL",14747,"SEA",12277,"ICN",
5518.00,"UA",12266,"IAH",11915,"GIG",
5518.00,"QK",14679,"SAN",16229,"YVR",
5518.00,"JL",12169,"HND",14771,"SFO",
5520.00,"AA",14677,"SAL",13303,"MIA",
5520.00,"QR",11369,"DOH",14100,"PHL",
5524.00,"VS",12972,"LHR",12264,"IAD",
5529.00,"AM",11874,"GDL",14893,"SMF",
5530.00,"UA",14681,"SAP",12266,"IAH",
5531.00,"JL",13744,"NRT",11298,"DFW",
5531.00,"DL",10397,"ATL",15022,"STR",
5531.00,"DL",14717,"SCL",10397,"ATL",
5532.00,"LX",10721,"BOS",16321,"ZRH",
5532.00,"QR",11369,"DOH",12264,"IAD",
5534.00,"AA",13303,"MIA",14207,"POP",
5534.00,"9E",16217,"YUL",12953,"LGA",
5535.00,"9E",12478,"JFK",16271,"YYZ",
5536.00,"DL",14066,"PEK",11433,"DTW",
5538.00,"UA",14293,"PUJ",13930,"ORD",
5538.00,"OS",15595,"VIE",11618,"EWR",
5539.00,"DL",10397,"ATL",15513,"UVF",
5539.00,"AA",14066,"PEK",11298,"DFW",
5540.00,"DI",12966,"LGW",13930,"ORD",
5540.00,"DL",12173,"HNL",12699,"KIX",
5542.00,"UA",13930,"ORD",10292,"AMS",
5543.00,"AA",12478,"JFK",11915,"GIG",
5543.00,"AF",10920,"CDG",10721,"BOS",
5545.00,"EI",12892,"LAX",11435,"DUB",
5547.00,"UA",14832,"SJD",13930,"ORD",
5548.00,"UA",12972,"LHR",12892,"LAX",
5548.00,"WS",13830,"OGG",16257,"YYC",
5548.00,"BA",10821,"BWI",12972,"LHR",
5549.00,"QX",14747,"SEA",16115,"YLW",
5550.00,"QX",16263,"YYJ",14747,"SEA",
5551.00,"WS",14107,"PHX",16042,"YEG",
5551.00,"UA",11618,"EWR",13518,"MUC",
5552.00,"WN",11292,"DEN",14832,"SJD",
5552.00,"AA",13303,"MIA",10846,"BZE",
5552.00,"UA",12972,"LHR",12892,"LAX",
5553.00,"VB",11874,"GDL",12892,"LAX",
5555.00,"DL",10397,"ATL",12986,"LIM",
5555.00,"DL",12478,"JFK",11435,"DUB",
5557.00,"AZ",13560,"MXP",12478,"JFK",
5557.00,"UA",12266,"IAH",11915,"GIG",
5561.00,"DL",13252,"MEX",12478,"JFK",
5561.00,"DL",13560,"MXP",12478,"JFK",
5562.00,"DL",10397,"ATL",11651,"FCO",
5566.00,"LH",12892,"LAX",13518,"MUC",
5567.00,"BA",14831,"SJC",12972,"LHR",
5567.00,"DL",10397,"ATL",11868,"GCM",
5567.00,"KE",14747,"SEA",12277,"ICN",
5571.00,"WN",10821,"BWI",14293,"PUJ",
5572.00,"LX",16321,"ZRH",11618,"EWR",
5573.00,"UA",13930,"ORD",14066,"PEK",
5573.00,"QR",12264,"IAD",11369,"DOH",
5573.00,"AA",12478,"JFK",13156,"MAD",
5574.00,"BA",12972,"LHR",14679,"SAN",
5575.00,"AA",11874,"GDL",11298,"DFW",
5576.00,"NH",13744,"NRT",13930,"ORD",
5576.00,"AR",12478,"JFK",11625,"EZE",
5579.00,"FJ",13602,"NAN",12892,"LAX",
5581.00,"QK",16217,"YUL",10721,"BOS",
5581.00,"SK",13952,"OSL",11618,"EWR",
5585.00,"PR",13408,"MNL",12173,"HNL",
5586.00,"XL",12478,"JFK",12051,"GYE",
5586.00,"VS",10721,"BOS",12972,"LHR",
5586.00,"EK",11455,"DXB",13204,"MCO",
5586.00,"UA",12266,"IAH",14717,"SCL",
5587.00,"DL",12478,"JFK",10752,"BRU",
5587.00,"DL",12010,"GUA",12892,"LAX",
5588.00,"WS",12266,"IAH",16257,"YYC",
5588.00,"UA",13694,"NGO",12016,"GUM",
5588.00,"UA",13930,"ORD",13252,"MEX",
5590.00,"WN",14293,"PUJ",10821,"BWI",
5591.00,"SU",12892,"LAX",15058,"SVO",
5594.00,"UA",11618,"EWR",16321,"ZRH",
5595.00,"DL",12699,"KIX",12173,"HNL",
5596.00,"UA",14312,"PVR",14771,"SFO",
5596.00,"Y4",13252,"MEX",12892,"LAX",
5596.00,"UA",11988,"GRU",12266,"IAH",
5597.00,"AF",10920,"CDG",12266,"IAH",
5598.00,"DL",10397,"ATL",15455,"UIO",
5599.00,"UA",12266,"IAH",11988,"GRU",
5599.00,"UA",13252,"MEX",13930,"ORD",
5599.00,"JL",12699,"KIX",12892,"LAX",
5600.00,"BA",10397,"ATL",12972,"LHR",
5600.00,"UA",12892,"LAX",11032,"CUN",
5602.00,"WN",11697,"FLL",14838,"SJO",
5603.00,"JL",12892,"LAX",13744,"NRT",
5604.00,"UA",12264,"IAD",13744,"NRT",
5606.00,"TK",12395,"IST",12266,"IAH",
5606.00,"JL",13694,"NGO",12173,"HNL",
5608.00,"UA",14066,"PEK",11618,"EWR",
5609.00,"WN",12073,"HAV",15304,"TPA",
5609.00,"DI",12966,"LGW",12889,"LAS",
5610.00,"UA",12892,"LAX",15092,"SYD",
5615.00,"YV",16271,"YYZ",12264,"IAD",
5617.00,"LA",14717,"SCL",12892,"LAX",
5618.00,"AM",12892,"LAX",11874,"GDL",
5619.00,"HA",12173,"HNL",12277,"ICN",
5619.00,"KU",12478,"JFK",12849,"KWI",
5620.00,"NH",12478,"JFK",13744,"NRT",
5620.00,"AA",13303,"MIA",10312,"ANU",
5621.00,"UA",14771,"SFO",12169,"HND",
5621.00,"LO",15718,"WAW",12478,"JFK",
5624.00,"DY",13156,"MAD",12478,"JFK",
5625.00,"UA",13930,"ORD",13744,"NRT",
5626.00,"DL",14153,"PLS",10397,"ATL",
5627.00,"KV",11278,"DCA",16271,"YYZ",
5630.00,"LH",13518,"MUC",12892,"LAX",
5630.00,"UP",11697,"FLL",13605,"NAS",
5634.00,"UA",13930,"ORD",13180,"MBJ",
5635.00,"TP",12478,"JFK",12991,"LIS",
5637.00,"AC",11618,"EWR",16229,"YVR",
5638.00,"AS",14312,"PVR",14747,"SEA",
5641.00,"OZ",14747,"SEA",12277,"ICN",
5641.00,"DL",11444,"DUS",10397,"ATL",
5645.00,"UA",12264,"IAD",16321,"ZRH",
5649.00,"PD",10721,"BOS",16215,"YTZ",
5653.00,"DL",11868,"GCM",10397,"ATL",
5653.00,"AA",14293,"PUJ",14100,"PHL",
5654.00,"DL",14869,"SLC",10920,"CDG",
5654.00,"DY",12478,"JFK",13156,"MAD",
5654.00,"VS",12889,"LAS",12966,"LGW",
5655.00,"LH",11298,"DFW",11760,"FRA",
5655.00,"JL",12169,"HND",14771,"SFO",
5655.00,"LA",12892,"LAX",14717,"SCL",
5655.00,"AA",10920,"CDG",14100,"PHL",
5658.00,"UA",15092,"SYD",12892,"LAX",
5659.00,"UA",12169,"HND",14771,"SFO",
5660.00,"QK",14057,"PDX",16229,"YVR",
5661.00,"DL",10397,"ATL",10846,"BZE",
