Latitude_x,Longitude_x,Latitude_y,Longitude_y,cumsum_proportion
41.79,-87.75,43.68,-79.63,0.999774
45.32,-75.67,42.21,-83.35,0.999775
33.64,-84.43,9.99,-84.21,0.999776
53.31,-113.58,33.94,-118.41,0.999777
42.47,-71.29,49.91,-97.24,0.999778
44.88,-93.22,49.91,-97.24,0.999778
43.68,-79.63,41.41,-81.85,0.999779
38.94,-77.46,49.91,-97.24,0.99978
45.47,-73.74,40.69,-74.17,0.999781
49.91,-97.24,44.88,-93.22,0.999782
35.21,-80.94,21.04,-86.88,0.999783
45.47,-73.74,40.78,-73.87,0.999783
49.19,-123.18,33.94,-118.41,0.999784
42.21,-83.35,45.32,-75.67,0.999785
20.62,-100.19,29.98,-95.34,0.999786
37.36,-121.93,49.19,-123.18,0.999787
25.04,-77.47,26.07,-80.15,0.999788
39.87,-75.24,45.32,-75.67,0.999788
40.73,-73.41,45.32,-75.67,0.999789
41.98,-87.9,25.78,-100.11,0.99979
34.9,-82.22,48.35,11.79,0.999791
40.49,-80.23,49.91,-97.24,0.999792
42.21,-83.35,43.68,-79.63,0.999793
43.68,-79.63,41.07,-73.71,0.999793
42.94,-78.73,49.91,-97.24,0.999794
49.19,-123.18,39.86,-104.67,0.999795
44.88,-93.22,53.31,-113.58,0.999796
45.32,-75.67,42.94,-78.73,0.999797
21.32,-157.92,14.51,121.02,0.999798
40.69,-74.17,43.68,-79.63,0.999798
37.36,-121.93,49.91,-97.24,0.999799
39.86,-104.67,18.57,-68.36,0.9998
45.32,-75.67,39.87,-75.24,0.999801
40.49,-80.23,45.32,-75.67,0.999802
49.91,-97.24,40.49,-80.23,0.999802
33.43,-112.01,49.91,-97.24,0.999803
37.36,-121.93,45.32,-75.67,0.999804
26.54,-81.76,51.29,6.77,0.999805
40.69,-74.17,43.68,-79.63,0.999806
33.94,-118.41,20.94,-89.66,0.999806
40.69,-74.17,43.68,-79.63,0.999807
44.88,-93.22,49.91,-97.24,0.999808
29.98,-95.34,45.47,-73.74,0.999809
51.11,-114.02,39.86,-104.67,0.99981
42.21,-83.35,43.68,-79.63,0.99981
49.19,-123.18,27.98,-82.53,0.999811
43.68,-79.63,40.49,-80.23,0.999812
43.68,-79.63,39.87,-75.24,0.999813
45.32,-75.67,42.36,-71.01,0.999814
42.21,-83.35,49.91,-97.24,0.999814
43.68,-79.63,40.73,-73.41,0.999815
45.32,-75.67,38.94,-77.46,0.999816
33.94,-118.41,34.86,136.8,0.999817
51.29,6.77,26.54,-81.76,0.999818
45.32,-75.67,40.49,-80.23,0.999818
33.64,-84.43,43.68,-79.63,0.999819
25.79,-80.29,5.45,-55.19,0.99982
26.07,-80.15,25.47,-76.68,0.999821
26.07,-80.15,43.68,-79.63,0.999821
40.69,-74.17,45.32,-75.67,0.999822
38.94,-77.46,43.68,-79.63,0.999823
9.07,-79.38,39.3,-94.71,0.999824
42.36,-71.01,43.68,-79.63,0.999824
39.87,-75.24,45.32,-75.67,0.999825
17.21,-62.59,18.44,-66.0,0.999826
43.68,-79.63,40.69,-74.17,0.999827
49.19,-123.18,42.94,-78.73,0.999828
39.87,-75.24,43.68,-79.63,0.999828
40.69,-74.17,49.19,-123.18,0.999829
42.94,-78.73,43.68,-79.63,0.99983
43.68,-79.63,27.98,-82.53,0.999831
34.9,-82.22,48.35,11.79,0.999831
43.68,-79.63,36.12,-86.68,0.999832
45.32,-75.67,42.21,-83.35,0.999833
18.44,-66.0,18.2,-63.06,0.999833
25.04,-77.47,26.07,-80.15,0.999834
40.73,-73.41,43.68,-79.63,0.999835
41.79,-87.75,43.68,-79.63,0.999836
43.68,-79.63,42.21,-83.35,0.999836
25.04,-77.47,26.07,-80.15,0.999837
28.78,-81.24,51.38,-2.72,0.999838
26.51,-77.08,26.07,-80.15,0.999839
17.7,-64.8,17.31,-62.72,0.999839
43.68,-79.63,29.98,-95.34,0.99984
17.7,-64.8,17.31,-62.72,0.999841
33.94,-118.41,-12.02,-77.11,0.999842
26.07,-80.15,25.05,-78.05,0.999842
-21.24,-175.15,-14.33,-170.71,0.999843
35.21,-80.94,21.04,-86.88,0.999844
29.53,-98.47,43.68,-79.63,0.999844
45.47,-73.74,39.3,-94.71,0.999845
41.98,-87.9,43.68,-79.63,0.999846
39.3,-94.71,45.47,-73.74,0.999846
33.94,-118.41,9.07,-79.38,0.999847
35.21,-80.94,43.68,-79.63,0.999848
45.47,-73.74,39.87,-75.24,0.999849
28.78,-81.24,26.75,-77.39,0.999849
43.11,-76.11,43.68,-79.63,0.99985
26.2,-80.17,25.42,-77.88,0.999851
33.56,-86.75,48.69,9.22,0.999851
49.91,-97.24,41.79,-87.75,0.999852
34.86,136.8,33.64,-84.43,0.999853
49.91,-97.24,39.87,-75.24,0.999853
39.3,-94.71,21.04,-86.88,0.999854
43.68,-79.63,41.98,-87.9,0.999855
17.54,-88.31,33.43,-112.01,0.999855
39.87,-75.24,20.68,-105.25,0.999856
45.68,-74.04,41.41,-81.85,0.999857
25.74,-77.84,26.07,-80.15,0.999857
41.41,-81.85,45.68,-74.04,0.999858
18.44,-64.54,18.44,-66.0,0.999859
35.88,-78.79,21.04,-86.88,0.999859
26.51,-77.08,28.78,-81.24,0.99986
18.44,-66.0,18.2,-63.06,0.999861
25.7,-79.26,26.07,-80.15,0.999861
18.44,-66.0,17.21,-62.59,0.999862
18.2,-63.06,18.44,-66.0,0.999862
45.47,-73.74,33.45,-88.59,0.999863
1.35,103.99,47.45,-122.31,0.999864
33.56,-86.75,48.69,9.22,0.999864
25.79,-80.29,16.32,-86.52,0.999865
18.44,-66.0,14.59,-61.0,0.999866
33.94,-118.41,34.86,136.8,0.999866
36.12,-86.68,21.04,-86.88,0.999867
33.94,-118.41,-12.02,-77.11,0.999867
26.07,-80.15,25.04,-77.47,0.999868
33.88,-84.3,25.04,-77.47,0.999869
17.21,-62.59,18.44,-66.0,0.999869
18.44,-66.0,18.44,-64.54,0.99987
43.68,-79.63,40.85,-74.06,0.99987
25.04,-77.47,30.49,-81.69,0.999871
19.29,-81.36,26.68,-80.1,0.999871
48.31,-114.26,51.11,-114.02,0.999872
17.21,-62.59,18.44,-66.0,0.999872
25.7,-79.26,26.07,-80.15,0.999873
39.87,-75.24,20.68,-105.25,0.999873
28.78,-81.24,26.75,-77.39,0.999874
26.54,-81.76,51.29,6.77,0.999875
-21.24,-175.15,-14.33,-170.71,0.999875
40.85,-74.06,43.68,-79.63,0.999876
32.9,-97.04,43.68,-79.63,0.999876
51.29,6.77,26.54,-81.76,0.999877
49.19,-123.18,39.87,-75.24,0.999877
17.7,-64.8,17.31,-62.72,0.999877
49.19,-123.18,39.05,-84.67,0.999878
26.51,-77.08,26.07,-80.15,0.999878
39.87,-75.24,49.19,-123.18,0.999879
18.44,-66.0,18.44,-64.54,0.999879
18.44,-66.0,18.2,-63.06,0.99988
33.94,-118.41,-12.02,-77.11,0.99988
18.2,-63.06,18.44,-66.0,0.999881
18.44,-66.0,18.45,-64.43,0.999881
-14.33,-170.71,-21.24,-175.15,0.999882
25.05,-78.05,26.2,-80.17,0.999882
35.55,139.78,40.79,-111.98,0.999883
9.99,-84.21,30.49,-81.69,0.999883
25.79,-80.29,26.51,-77.08,0.999883
43.68,-79.63,40.85,-74.06,0.999884
34.9,-82.22,48.35,11.79,0.999884
26.68,-80.1,43.68,-79.63,0.999885
33.83,-116.51,49.19,-123.18,0.999885
-22.81,-43.25,18.44,-66.0,0.999885
40.78,-73.87,10.6,-61.34,0.999886
50.03,8.57,44.88,-93.22,0.999886
-14.33,-170.71,-21.24,-175.15,0.999887
25.04,-77.47,26.68,-80.1,0.999887
49.19,-123.18,41.3,-95.89,0.999888
18.44,-66.0,14.59,-61.0,0.999888
39.87,-75.24,20.68,-105.25,0.999888
18.45,-64.43,18.44,-66.0,0.999889
43.68,-79.63,47.45,-122.31,0.999889
14.06,-87.22,37.62,-122.38,0.99989
25.04,-77.47,25.79,-80.29,0.99989
26.07,-80.15,25.7,-79.26,0.99989
53.42,-6.27,44.88,-93.22,0.999891
-14.33,-170.71,-21.24,-175.15,0.999891
51.11,-114.02,32.9,-97.04,0.999891
49.19,-123.18,33.62,-111.91,0.999892
25.7,-79.26,26.07,-80.15,0.999892
33.83,-116.51,49.19,-123.18,0.999892
10.59,-85.54,40.78,-73.87,0.999893
26.2,-80.17,43.68,-79.63,0.999893
33.62,-111.91,49.19,-123.18,0.999893
37.62,-122.38,43.68,-79.63,0.999894
19.44,-99.07,38.85,-77.04,0.999894
43.68,-79.63,41.98,-87.9,0.999894
-21.24,-175.15,-14.33,-170.71,0.999895
26.75,-77.39,26.07,-80.15,0.999895
27.98,-82.53,52.31,4.76,0.999895
18.5,-77.91,28.43,-81.31,0.999896
18.44,-66.0,15.55,-61.3,0.999896
26.07,-80.15,26.51,-77.08,0.999896
26.54,-81.76,51.29,6.77,0.999897
26.68,-80.1,43.68,-79.63,0.999897
18.34,-64.97,17.9,-62.84,0.999897
29.53,-98.47,21.04,-86.88,0.999898
15.55,-61.3,18.44,-66.0,0.999898
18.2,-63.06,26.07,-80.15,0.999898
40.85,-74.06,43.68,-79.63,0.999899
26.2,-80.17,25.05,-78.05,0.999899
18.34,-64.97,17.9,-62.84,0.999899
25.05,-78.05,26.2,-80.17,0.999899
43.68,-79.63,36.12,-86.68,0.9999
49.19,-123.18,36.08,-115.15,0.9999
38.94,-77.46,43.44,5.22,0.9999
-33.96,18.6,38.94,-77.46,0.999901
36.08,-115.15,49.19,-123.18,0.999901
40.85,-74.06,18.04,-63.11,0.999901
51.29,6.77,26.54,-81.76,0.999901
28.04,-16.57,42.36,-71.01,0.999902
25.91,-80.28,43.68,-79.63,0.999902
26.2,-80.17,43.68,-79.63,0.999902
26.07,-80.15,24.7,-77.8,0.999903
17.9,-62.84,18.34,-64.97,0.999903
26.2,-80.17,25.05,-78.05,0.999903
27.98,-82.53,49.01,2.55,0.999903
26.07,-80.15,25.04,-77.47,0.999904
49.19,-123.18,36.08,-115.15,0.999904
26.07,-80.15,26.51,-77.08,0.999904
20.68,-105.25,44.12,-123.21,0.999904
25.79,-80.29,25.04,-77.47,0.999905
41.53,-93.66,43.68,-79.63,0.999905
21.04,-86.88,25.79,-80.29,0.999905
28.55,-81.33,25.04,-77.47,0.999906
25.05,-78.05,26.2,-80.17,0.999906
42.21,-83.35,20.68,-105.25,0.999906
43.68,-79.63,26.68,-80.1,0.999906
21.04,-86.88,39.05,-84.67,0.999907
25.7,-79.26,26.07,-80.15,0.999907
49.19,-123.18,33.83,-116.51,0.999907
25.74,-77.84,26.07,-80.15,0.999907
26.51,-77.08,41.07,-73.71,0.999907
21.04,-86.88,36.12,-86.68,0.999908
43.68,-79.63,26.15,-81.78,0.999908
12.7,-61.34,26.07,-80.15,0.999908
21.04,-86.88,41.53,-93.66,0.999908
21.04,-86.88,39.5,-119.77,0.999909
26.07,-80.15,26.56,-78.7,0.999909
40.85,-96.76,12.7,-61.34,0.999909
45.47,-73.74,43.12,-77.67,0.999909
29.98,-95.34,18.0,-92.82,0.99991
23.15,-109.72,33.94,-118.41,0.99991
55.51,-4.59,33.94,-118.41,0.99991
26.07,-80.15,25.7,-79.26,0.99991
24.7,-77.8,26.07,-80.15,0.99991
26.07,-80.15,25.04,-77.47,0.999911
37.36,-121.93,49.91,-97.24,0.999911
17.9,-62.84,18.46,-66.1,0.999911
18.44,-66.0,18.2,-63.06,0.999911
26.51,-77.08,41.07,-73.71,0.999912
18.46,-66.1,17.9,-62.84,0.999912
25.47,-76.68,40.85,-74.06,0.999912
49.19,-123.18,33.94,-118.41,0.999912
49.19,-123.18,37.65,-97.43,0.999912
37.62,-122.38,14.58,-90.53,0.999913
41.07,-73.71,26.51,-77.08,0.999913
25.05,-78.05,26.07,-80.15,0.999913
49.19,-123.18,47.53,-122.3,0.999913
25.79,-80.29,21.04,-86.88,0.999913
18.04,-63.11,40.85,-74.06,0.999914
17.14,-61.79,40.85,-74.06,0.999914
43.12,-77.67,45.47,-73.74,0.999914
42.36,-71.01,25.04,-77.47,0.999914
26.68,-80.1,43.68,-79.63,0.999915
25.04,-77.47,25.79,-80.29,0.999915
36.12,-86.68,25.87,-100.24,0.999915
18.44,-66.0,17.21,-62.59,0.999915
45.51,12.35,40.85,-74.06,0.999915
19.44,-99.07,40.78,-73.87,0.999915
43.04,-81.15,27.4,-82.55,0.999916
21.04,-86.88,36.12,-86.68,0.999916
17.14,-61.79,28.55,-81.33,0.999916
50.98,10.96,42.47,-71.29,0.999916
26.51,-77.08,26.07,-80.15,0.999916
17.9,-62.84,18.34,-64.97,0.999917
43.68,-79.63,26.38,-80.11,0.999917
25.87,-100.24,36.12,-86.68,0.999917
51.87,-0.37,36.12,-86.68,0.999917
20.68,-105.25,41.3,-95.89,0.999917
25.04,-77.47,26.68,-80.1,0.999918
23.15,-109.72,33.94,-118.41,0.999918
18.04,-63.11,33.94,-118.41,0.999918
40.85,-74.06,41.8,12.59,0.999918
26.07,-80.15,25.7,-79.26,0.999918
44.88,-93.22,53.42,-6.27,0.999919
36.08,-115.15,49.19,-123.18,0.999919
25.04,-77.47,42.36,-71.01,0.999919
28.43,-81.31,26.56,-78.7,0.999919
47.53,-122.3,49.19,-123.18,0.999919
43.68,-79.63,26.2,-80.17,0.99992
48.97,2.44,40.85,-74.06,0.99992
29.99,-90.26,20.68,-105.25,0.99992
47.53,-122.3,-2.16,-79.88,0.99992
18.0,-92.82,29.98,-95.34,0.99992
23.15,-109.72,43.58,-96.74,0.999921
49.91,-97.24,37.36,-121.93,0.999921
26.07,-80.15,17.94,-76.79,0.999921
42.94,-78.73,21.04,-86.88,0.999921
19.44,-99.07,26.18,-98.24,0.999921
26.75,-77.39,27.5,-80.37,0.999921
18.5,-77.91,33.94,-118.41,0.999922
33.64,-84.43,43.68,-79.63,0.999922
38.94,-77.46,17.23,78.43,0.999922
21.77,-72.27,39.87,-75.24,0.999922
25.91,-80.28,59.35,17.94,0.999922
21.77,-72.27,42.36,-71.01,0.999922
18.2,-63.06,18.44,-66.0,0.999923
26.07,-80.15,25.05,-78.05,0.999923
18.44,-66.0,17.21,-62.59,0.999923
25.04,-77.47,26.38,-80.11,0.999923
49.19,-123.18,33.83,-116.51,0.999923
40.85,-74.06,25.47,-76.68,0.999924
40.47,-3.56,42.36,-71.01,0.999924
26.07,-80.15,26.56,-78.7,0.999924
49.19,-123.18,47.53,-122.3,0.999924
26.07,-80.15,23.56,-75.88,0.999924
37.36,-121.93,18.04,-63.11,0.999924
25.79,-80.29,45.45,9.28,0.999925
26.15,-81.78,43.68,-79.63,0.999925
37.56,126.79,33.94,-118.41,0.999925
49.19,-123.18,33.83,-116.51,0.999925
-53.0,-70.85,25.79,-80.29,0.999925
32.9,-80.04,19.44,-99.07,0.999925
36.12,-86.68,26.51,-77.08,0.999926
38.75,-90.37,14.58,-90.53,0.999926
41.3,2.08,25.91,-80.28,0.999926
64.38,-173.24,64.51,-165.45,0.999926
25.91,-80.28,41.3,2.08,0.999926
9.99,-84.21,40.85,-74.06,0.999926
26.51,-77.08,41.07,-73.71,0.999927
40.85,-74.06,18.04,-63.11,0.999927
21.04,-86.88,42.94,-78.73,0.999927
12.7,-61.34,41.07,-73.71,0.999927
40.69,-74.17,53.31,-113.58,0.999927
49.19,-123.18,40.85,-74.06,0.999927
49.19,-123.18,47.21,-119.32,0.999928
40.85,-74.06,12.7,-61.34,0.999928
43.68,-79.63,25.91,-80.28,0.999928
49.19,-123.18,20.9,-156.43,0.999928
40.08,116.58,33.94,-118.41,0.999928
-34.82,-58.54,33.94,-118.41,0.999928
49.19,-123.18,37.36,-121.93,0.999929
18.04,-63.11,40.8,-74.41,0.999929
20.68,-105.25,47.62,-117.53,0.999929
18.44,-64.54,18.44,-66.0,0.999929
42.47,-71.29,59.35,17.94,0.999929
26.56,-78.7,26.38,-80.11,0.999929
53.42,-6.27,42.21,-83.35,0.999929
25.04,-77.47,25.79,-80.29,0.99993
23.56,-75.88,26.07,-80.15,0.99993
49.05,-123.87,33.83,-116.51,0.99993
40.28,-74.81,18.2,-63.06,0.99993
40.13,33.0,27.98,-82.53,0.99993
41.07,-73.71,43.63,-79.4,0.99993
25.27,51.61,27.98,-82.53,0.99993
42.67,-83.42,51.87,-0.37,0.999931
34.21,-118.49,23.15,-109.72,0.999931
45.47,-73.74,40.85,-74.06,0.999931
32.34,-104.26,50.43,-104.67,0.999931
23.56,-75.88,26.68,-80.1,0.999931
33.94,-118.41,32.63,-115.24,0.999931
27.98,-82.53,25.27,51.61,0.999932
26.38,-80.11,18.44,-64.54,0.999932
45.47,-73.74,25.91,-80.28,0.999932
23.15,-109.72,37.62,-122.38,0.999932
32.54,-116.97,32.73,-117.19,0.999932
23.15,-109.72,32.73,-117.19,0.999932
38.82,-92.22,26.75,-77.39,0.999932
49.96,-119.38,34.43,-119.84,0.999933
25.04,-77.47,39.1,-84.42,0.999933
18.34,-64.97,17.9,-62.84,0.999933
40.79,-111.98,41.8,12.59,0.999933
25.79,-80.29,25.47,-76.68,0.999933
34.21,-118.49,23.15,-109.72,0.999933
19.44,-99.07,39.87,-75.24,0.999933
49.05,-123.87,36.59,-121.84,0.999934
18.44,-64.54,26.38,-80.11,0.999934
21.04,-86.88,41.79,-87.75,0.999934
45.73,5.08,25.79,-80.29,0.999934
25.47,-76.68,26.07,-80.15,0.999934
26.07,-80.15,25.74,-77.84,0.999934
47.91,-122.28,32.01,34.89,0.999934
45.47,-73.74,40.85,-74.06,0.999935
40.85,-74.06,42.78,141.69,0.999935
19.44,-99.07,26.18,-98.24,0.999935
49.96,-119.38,47.21,-119.32,0.999935
26.75,-77.39,25.91,-80.28,0.999935
-12.91,-38.32,25.91,-80.28,0.999935
49.19,-123.18,21.32,-157.92,0.999935
39.87,-75.24,24.43,54.46,0.999936
25.04,-77.47,25.91,-80.28,0.999936
40.85,-74.06,-12.91,-38.32,0.999936
18.2,-63.06,42.47,-71.29,0.999936
50.43,-104.67,32.34,-104.26,0.999936
19.14,-104.56,41.07,-73.71,0.999936
40.85,-74.06,43.66,7.22,0.999936
48.65,-123.43,48.52,-123.02,0.999937
17.54,-88.31,38.94,-77.46,0.999937
36.59,-121.84,49.05,-123.87,0.999937
32.63,-115.24,33.94,-118.41,0.999937
26.38,-80.11,43.68,-79.63,0.999937
43.17,-79.93,36.12,-86.68,0.999937
36.12,-86.68,43.68,-79.63,0.999937
23.15,-109.72,38.94,-77.46,0.999938
40.85,-74.06,21.77,-72.27,0.999938
27.98,-82.53,40.13,33.0,0.999938
25.91,-80.28,43.68,-79.63,0.999938
55.36,-131.71,54.29,-130.45,0.999938
54.29,-130.45,55.36,-131.71,0.999938
18.2,-63.06,40.28,-74.81,0.999938
39.72,-86.29,21.04,-86.88,0.999939
41.79,-87.75,21.04,-86.88,0.999939
49.05,-123.87,36.08,-115.15,0.999939
46.24,6.11,33.94,-118.41,0.999939
33.13,-117.28,23.15,-109.72,0.999939
15.45,-87.92,35.21,-80.94,0.999939
26.38,-80.11,51.87,-0.37,0.999939
54.47,-128.58,37.72,-122.22,0.99994
18.44,-66.0,13.73,-60.95,0.99994
37.72,-122.22,23.15,-109.72,0.99994
33.94,-118.41,32.63,-115.24,0.99994
46.79,-71.39,46.92,-96.82,0.99994
32.85,-96.85,48.97,2.44,0.99994
46.79,-71.39,41.07,-73.71,0.99994
47.46,8.55,39.1,-84.42,0.99994
40.64,-73.78,51.28,-0.78,0.999941
26.07,-80.15,26.51,-77.08,0.999941
25.79,-80.29,17.31,-62.72,0.999941
61.17,-150.0,60.71,-135.07,0.999941
45.32,-75.67,33.43,-112.01,0.999941
19.29,-81.36,40.85,-74.06,0.999941
17.9,-62.84,17.7,-64.8,0.999941
26.38,-80.11,21.77,-72.27,0.999941
26.07,-80.15,25.7,-79.26,0.999942
43.68,-79.63,36.12,-86.68,0.999942
40.85,-74.06,32.01,34.89,0.999942
23.15,-109.72,33.13,-117.28,0.999942
9.07,-79.38,39.86,-104.67,0.999942
43.68,-79.63,26.38,-80.11,0.999942
-41.33,174.8,21.32,-157.92,0.999942
9.99,-84.21,39.86,-104.67,0.999942
49.19,-123.18,43.5,-114.3,0.999943
28.43,-81.31,47.62,-52.75,0.999943
43.63,-79.4,41.07,-73.71,0.999943
19.29,-81.36,26.07,-80.15,0.999943
36.12,-86.68,43.68,-79.63,0.999943
33.94,-118.41,46.24,6.11,0.999943
17.94,-76.79,33.94,-118.41,0.999943
25.79,-80.29,51.87,-0.37,0.999944
26.51,-77.08,33.94,-118.41,0.999944
43.68,-79.63,26.68,-80.1,0.999944
40.08,116.58,61.17,-150.0,0.999944
20.68,-105.25,38.94,-77.46,0.999944
52.7,-8.92,40.64,-73.78,0.999944
42.21,-83.35,20.68,-105.25,0.999944
10.59,-85.54,40.28,-74.81,0.999944
13.73,-60.95,18.44,-66.0,0.999945
21.77,-72.27,40.64,-73.78,0.999945
23.15,-109.72,34.21,-118.49,0.999945
43.68,-79.63,40.64,-73.78,0.999945
33.83,-116.51,49.19,-123.18,0.999945
18.04,-63.11,18.44,-66.0,0.999945
25.78,-100.11,39.18,-76.67,0.999945
40.78,-73.87,17.14,-61.79,0.999945
17.54,-88.31,42.21,-83.35,0.999946
43.68,-79.63,25.91,-80.28,0.999946
12.0,-61.79,28.43,-81.31,0.999946
34.2,-118.36,23.15,-109.72,0.999946
40.79,-111.98,-33.39,-70.79,0.999946
17.7,-64.8,17.9,-62.84,0.999946
34.21,-118.49,20.68,-105.25,0.999946
55.18,-118.89,61.17,-150.0,0.999946
46.92,-96.82,46.79,-71.39,0.999947
35.21,-80.94,43.68,-79.63,0.999947
40.85,-74.06,19.29,-81.36,0.999947
40.85,-74.06,32.36,-64.68,0.999947
25.79,-80.29,50.87,7.14,0.999947
47.62,-117.53,49.19,-123.18,0.999947
26.51,-77.08,26.68,-80.1,0.999947
26.51,-77.08,26.68,-80.1,0.999947
18.2,-63.06,40.85,-74.06,0.999948
43.68,-79.63,33.43,-112.01,0.999948
35.88,-78.79,9.07,-79.38,0.999948
49.19,-123.18,36.08,-115.15,0.999948
21.77,-72.27,26.38,-80.11,0.999948
49.19,-123.18,33.43,-112.01,0.999948
25.04,-77.47,26.07,-80.15,0.999948
35.21,-80.94,48.94,-54.57,0.999948
21.77,-72.27,40.85,-74.06,0.999948
40.78,-73.87,19.44,-99.07,0.999949
41.8,12.59,40.85,-74.06,0.999949
38.94,-77.46,19.29,-81.36,0.999949
25.04,-77.47,28.55,-81.33,0.999949
33.43,-112.01,43.68,-79.63,0.999949
25.91,-80.28,12.5,-70.02,0.999949
13.07,-59.49,40.78,-73.87,0.999949
18.46,-66.1,12.0,-61.79,0.999949
49.05,-123.87,36.08,-115.15,0.999949
26.68,-80.1,25.04,-77.47,0.99995
49.19,-123.18,32.73,-117.19,0.99995
25.74,-77.84,26.68,-80.1,0.99995
41.79,-87.75,43.68,-79.63,0.99995
26.51,-77.08,26.68,-80.1,0.99995
45.47,-73.74,26.68,-80.1,0.99995
48.69,9.22,36.08,-115.15,0.99995
38.17,-85.74,25.04,-77.47,0.99995
18.44,-66.0,18.45,-68.91,0.99995
18.44,-66.0,18.44,-64.54,0.999951
18.44,-66.0,18.44,-64.54,0.999951
18.44,-66.0,14.59,-61.0,0.999951
36.12,-86.68,21.04,-86.88,0.999951
25.74,-77.84,26.15,-81.78,0.999951
-54.84,-68.3,38.94,-77.46,0.999951
52.45,-1.75,42.47,-71.29,0.999951
20.68,-105.25,41.53,-93.66,0.999951
26.38,-80.11,43.68,-79.63,0.999951
47.46,8.55,40.85,-74.06,0.999951
17.21,-62.59,18.44,-66.0,0.999952
18.45,-68.91,18.44,-66.0,0.999952
20.68,-105.25,33.64,-84.43,0.999952
51.28,-0.78,41.79,-87.75,0.999952
40.79,-111.98,43.68,-79.63,0.999952
39.57,-104.85,43.68,-79.63,0.999952
49.19,-123.18,43.56,-116.22,0.999952
49.19,-123.18,43.61,-110.74,0.999952
-23.44,-46.47,40.85,-74.06,0.999952
49.19,-123.18,47.62,-117.53,0.999953
40.64,-73.78,53.92,12.28,0.999953
17.14,-61.79,42.11,-87.9,0.999953
25.91,-80.28,18.04,-63.11,0.999953
26.38,-80.11,25.04,-77.47,0.999953
40.85,-74.06,51.28,-0.78,0.999953
38.94,-77.46,52.7,-8.92,0.999953
12.5,-70.02,26.07,-80.15,0.999953
26.68,-80.1,26.51,-77.08,0.999953
33.94,-118.41,43.58,3.96,0.999954
25.04,-77.47,25.91,-80.28,0.999954
26.15,-81.78,25.74,-77.84,0.999954
45.2,7.65,42.67,-83.42,0.999954
24.17,-76.44,25.79,-80.29,0.999954
25.04,-77.47,38.04,-84.61,0.999954
18.44,-64.54,18.46,-66.1,0.999954
32.57,-116.98,49.19,-123.18,0.999954
26.51,-77.08,36.12,-86.68,0.999954
18.44,-64.54,18.34,-64.97,0.999955
17.9,-62.84,18.34,-64.97,0.999955
40.85,-74.06,9.99,-84.21,0.999955
40.64,-73.78,21.77,-72.27,0.999955
33.83,-116.51,49.05,-123.87,0.999955
41.07,-73.71,21.77,-72.27,0.999955
40.85,-74.06,51.87,-0.37,0.999955
25.91,-80.28,25.05,-78.05,0.999955
20.9,-156.43,48.65,-123.43,0.999955
18.04,-63.11,38.94,-77.46,0.999956
40.69,-74.17,-33.39,-70.79,0.999956
28.55,-81.33,25.04,-77.47,0.999956
25.91,-80.28,-34.82,-58.54,0.999956
43.5,-114.3,49.19,-123.18,0.999956
26.15,-81.78,25.74,-77.84,0.999956
39.18,-76.67,45.45,9.28,0.999956
36.08,-115.15,49.19,-123.18,0.999956
25.7,-79.26,25.79,-80.29,0.999956
37.65,-97.43,49.19,-123.18,0.999956
39.64,-106.92,26.51,-77.08,0.999957
32.73,-117.19,49.19,-123.18,0.999957
25.04,-77.47,28.43,-81.31,0.999957
51.33,0.03,46.92,-96.82,0.999957
19.76,-70.57,26.07,-80.15,0.999957
33.43,-112.01,49.19,-123.18,0.999957
43.63,1.36,25.91,-80.28,0.999957
43.61,-110.74,49.19,-123.18,0.999957
63.99,-22.61,43.91,-92.5,0.999957
49.05,-123.87,33.62,-111.91,0.999958
38.85,-77.04,20.68,-105.25,0.999958
24.26,55.61,39.87,-75.24,0.999958
21.04,-86.88,42.94,-78.73,0.999958
15.45,-87.92,39.87,-75.24,0.999958
34.2,-118.36,49.19,-123.18,0.999958
68.11,-145.58,64.04,-139.13,0.999958
36.74,-6.06,32.73,-117.19,0.999958
51.87,-0.37,37.62,-122.38,0.999958
21.77,-72.27,39.87,-75.24,0.999958
33.94,-118.41,-17.55,-149.61,0.999959
18.04,-63.11,34.21,-118.49,0.999959
18.2,-63.06,42.47,-71.29,0.999959
31.14,121.81,61.17,-150.0,0.999959
40.85,-74.06,49.19,-123.18,0.999959
33.94,-118.41,49.19,-123.18,0.999959
41.07,-73.71,43.63,-79.4,0.999959
19.29,-81.36,33.88,-84.3,0.999959
63.99,-22.61,39.18,-76.67,0.999959
18.44,-66.0,17.14,-61.79,0.999959
43.5,-114.3,49.19,-123.18,0.999959
41.79,-87.75,51.88,0.23,0.99996
41.07,-73.71,17.14,-61.79,0.99996
41.07,-73.71,41.8,12.59,0.99996
19.44,-99.07,39.18,-76.67,0.99996
18.34,-64.97,17.9,-62.84,0.99996
18.34,-64.97,17.9,-62.84,0.99996
34.21,-118.49,46.35,-72.68,0.99996
51.88,0.23,44.81,-68.83,0.99996
45.47,-73.74,43.12,-77.67,0.99996
36.08,-115.15,48.69,9.22,0.99996
18.44,-66.0,19.41,-70.6,0.99996
49.19,-123.18,47.21,-119.32,0.999961
33.94,-118.41,10.6,-61.34,0.999961
21.04,-86.88,42.36,-71.01,0.999961
25.04,-77.47,26.38,-80.11,0.999961
